signature,beneficiary,mint,amount
Mefg3Av4NgstTL3LSdAsuLasn6Cib29xnS3twWraymw3YH2VywceCTSLaGiQDkhVRgtCt1YLANqCZejsWHeMG1u,3Qww6vbXJp8DqgjkhsJAi1NZwkA4KFQAALAwfJ1gfNvF,So11111111111111111111111111111111111111112,0.004613840000000202
V6keRrczBjpfS8uQLnN3nHDkDnnVcVQmxBB3b2n5jAe7AbpLPGuPJAruN9UUC7ewFkSiEG1kKQvMFH1nvyChKSa,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,1.2171999999997796e-05
55R8oQ5J5H2FnST1VL8UNi7okZ4RN7GSraXTV7LdGbvsUzJQMnS9H5znaoxCWPn8xmBzbDQNsiA5FGDdyc6FoWux,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,6.537100000000157e-05
5yia5zLSBDDo8AxXcFhmvNG8NJZGnGfrVtZG6qjpvJ4v3DKV7auNVjDMus4goNRAdWu87HfPbsGqbaGw5XHpXcJb,ZENTc7P5oKGjdoVHyVJMn3kcFDvh8BXq5xMeQ2KLjrY,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.001432000000000322
R64bcgAyJNvojzDuP1ZHzi79XXN6U8Ym8aH8ErkPuYbBgykzYaiurnr4HS8F2YyTLeevgsqD1TrKr1a9vTDmJRR,Ndr2hLGXvr4h17aHQ6fWzF4QTBkj95bJ8KozRE6QShA,So11111111111111111111111111111111111111112,0.014225848000000152
29hnfE1aLP8WpbpT8VdPJYSr6GWVUAeE3dBDVaVdT3Lzm8Wb8Zs7DER9e9XBgQHxJ1fSKbha8bqewTeCPkmZRbYw,9XvBYSKetT98zByzcDcm4qscZ1fTaogwdaTEnLbADZHG,So11111111111111111111111111111111111111112,0.002320614999999915
4qhAQq9iwiNySFifResjWwU6Hgutjaum8XjKoR2BuaZEjb951cQr5bS2tsBe89BtbmRcHFSFAPWrZfMKYVtoQwGp,Gm16UVXwhB8oaipRTa52qJ36zWeBK4k3CurkT8JGE5VE,So11111111111111111111111111111111111111112,0.009266116000000046
ggbcwryfaiaUKf2tU9P5aaWumHSKGCpWQ4hRVHK528nQMDdxW3kMrj9agewjSx3UphshHRhsoFVmLyrmS4VWW7p,benRLpbWCL8P8t51ufYt522419hGF5zif3CqgWGbEUm,So11111111111111111111111111111111111111112,0.004956541999999953
58aboRaUuYKxEh7oDUAS9QUnCHeyXE9tuTrU9iqijmH1At1VCjAkWbhyoPhUiiCGWponLyd9XqurRGHU4bJwbhAM,benRLpbWCL8P8t51ufYt522419hGF5zif3CqgWGbEUm,So11111111111111111111111111111111111111112,0.0022076119999999977
3MecbLX58ntKXdZjfWAAWRxq4zo9FVyMKZ73BuqHfuwRnM3QuZQwCDA1cxAc18VHpkmgUBcG4PTYoKhBrQ4SfqCm,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.001555195999999981
2Wkp786ideTt1TnQoWtLkyQtVroYFpwW41gzB1esSQkkvtAC3hDDvBZj38qJjsvsiCZkqLHBTEmYSw7jNDBt2vR6,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,3.652000000000169e-05
3HDnWJoiiDZgT9DwYXo4YbYhvosqfhPaP6Q4E9WxfX9zXPJxPDQiH1bdD567tj8XvW9iKEA3rg6BvzqwPi34Y1xE,CqBtPBf7dSM39q4RYDft2bjys2K7GQphXXMwxQM8p5S4,So11111111111111111111111111111111111111112,0.006153433999998015
5SvyuZpwz6ZeipSthADXqrDNWywTfhCN7iArcK6EkkJDDed8sJM2TtPxPHZ7aGvBzrrjWi492wMc9UX9qJiXH3eU,BPLkZw4UiAZrvMeptZV9bnXUQn8g37V5FzYaWeTwgVVA,So11111111111111111111111111111111111111112,0.02162465899999999
46U4ghVURAMSqkqSe1N7rd859YV3GUAYjGZhFEcMdvzGYVskXQxHji6EA4zmDg5K15kHdu2T3vEu1W6jkWWRrnS7,CE1BrgijtkvqgMvfVDfniTZsTn2KjtSP6KNF9mtTw6TQ,So11111111111111111111111111111111111111112,0.0005471940000001396
3JqcQLpKugwZBdPsCVBGvX4Wr2WuaZGL4pfqLh1en4hx6MVDy5M8X3CeE8vkvkMe81T3VwZxsFcQANph36TxVBQX,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.399892
5dtAG2SPNeuQeSRoZN1rA8rP6JqHzXF7pqx1hvS45tDirPv1TNbma2Dfe93cLK7prpXG7rWiqEVfc37jKR74aqFB,4qLQDSpCwGJSig3tDvkfUbgW1TJWgeABpr5BtR3r3vZo,So11111111111111111111111111111111111111112,4.935599999999346e-05
42Hk74CWHpmH7w4RWodEfAKgpV45WXVXtBHtv3qr64npHewr4iDBoX4WGyKh6bd8KhoUDXh5D54ErbJoqYezupSq,3Qww6vbXJp8DqgjkhsJAi1NZwkA4KFQAALAwfJ1gfNvF,So11111111111111111111111111111111111111112,0.0026912600000006393
2aenijdHKxMCsiTCGuHQjwEX6jmPYQVg3MxepApt4GyDTHqMFgFZjxgAPnWkU4kyuFTHsfzJrsGnUb6AWbkNxvyW,4qWht7gPqJSZtXkKFPG2F1SiU3rF9mLyGGkBpc65x89A,So11111111111111111111111111111111111111112,0.00020234800000000497
4xCf7ENk6YTQj9ospMbs76TNMUKpXfFbVD6oVfzUXWKc6RjLh2jRXC97BLg1Nc8erQj5SRvz1munxcqF2E3NiZpe,DvwDAqaNRgCZfL5UCZUrUzbNS3cbiUxZaLYokTZ9KPgd,So11111111111111111111111111111111111111112,1.1376000000000441e-05
MHjZE8zzzNZygLnebJH3cb2XVeAJWNhRKaZBtinMA7oesKFrHTqMoAx35przfSwMpvQW2BWdZ5PARxYf321uueU,5warYXzXJ7gfQvJ22v5kkjGyhmMuy8bhjDMDjTFXDKFQ,So11111111111111111111111111111111111111112,0.001963411999999831
2G5Ri6hHBY7XtE4LDzdYbEmcxJyoUAxgyRXLPvkbb913YmxcZHyjWZNE7VVPyX5xBFmvFwrFMCBb7hzqDcCFMgJN,8rsn6mzoDnZg6ynLtxAWfnMfoiLdxFhsuXYQenV77cBM,So11111111111111111111111111111111111111112,1.6234000000003856e-05
48RDVXLsJwQ1rCFoEtGzN8VdoBk8NwBZLjEnpDAWqLDvV4xRLSHGVrSERYK6ccmEZkjdoJYxZGa3UEhd9MAeZYWq,DemopzRfMHVjhR9RCPnhg45CtSt85uvSbxgTgN9Sq4Px,So11111111111111111111111111111111111111112,8.097299999999981e-05
4CBiCuSM43zQDhwvdwAkMXdmb7XysCcJy2e2B2wyHmgc6bo5938LHjkXMp73JUGsgE2cnSmtPZqwa6RHXPeXEPic,BUJjbJBu5kkxZGQNxx5QLXdyxx5HThht2NepcDZJ1P2f,So11111111111111111111111111111111111111112,3.3954000000002704e-05
4gdBpyvV1uFDMkTJVxjWA63ZhwNSxpLRT9ELpHMNoFyR2qSnVgMw6zw1JM21wWi9xw9qxdQLhJ5gxaZhVWJH1FrN,yoinkeCWvHf8oG6iMNX7sjG2fVw99Y8d3ReYUnhzFHA,So11111111111111111111111111111111111111112,7.59180000000012e-05
LSibgg1RPh4guhK9WcDxkjGJPD9Zo56CiyyU5j525UqBoFuQNtV86eZCJXcsDPSvR29jUC8bF9Z3CRdv5QU5S6x,CeoexdLDkYm7YnSSNUBbr9jdW2rwk583UgLzb8ScWAzP,So11111111111111111111111111111111111111112,0.005533568999999988
4mJ3Fzf3HtAVc6JQL5cKkmKo4SHzXPGcuHatftJuTViQjTGamZf2UKsbnnuR3D9mR1j8rWED8uhn12ncqZQacofA,5warYXzXJ7gfQvJ22v5kkjGyhmMuy8bhjDMDjTFXDKFQ,So11111111111111111111111111111111111111112,0.001831775000000091
3BAqJKZUeq4Y4esD8e3vqSnQpRp1H1EWFBWwi6DD3Dre7S4qTEqpooHvNset89FEEcH8Z3fNBw8TAwU6WQP1QNoD,CuaNsKxaMgMsn6UQpjYaCyvdk8U2gkUfNb6oKR78HaES,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.02378300000000877
3DoAavifBehTrhkkuMrX9ftRC5ETUn3nKn9Prz8Pjc8LxaNegMvwD4tyEXxG9bEAPeoFJnpdoEmGqpAmUEMETP93,CRMp93aJoYrkuW4EpVsjrPNgWejb8xnjdwWqxxCzjYw6,So11111111111111111111111111111111111111112,6.790099999998134e-05
2E8HXwH2iihqhKhD91WKxcFWo1oHZC8ZTQaysjtgWiSwseAq9Z1hxhnH9qodZKiaSjc8UTcqNFArWfRNRjDzBJ7b,AhpyzAnNFWDQq17hbCZoRwtun1TCZ46aAv1DZGQz4w5V,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0.3320799999999906
561zEqvKpmvC7XiaiPxsVP53DS8euVZLAbiaMMvms71UJSezbKSRTFDQdU6PjmiRaTRTMyBKCtHeHVJpf5aCqULS,UUAhspPgUdGuXUnokmxERH1VvNGNh1ouN3mfcbfV8yd,So11111111111111111111111111111111111111112,0.0004767349999999504
nfy8v5T5VnGRjimm5AmZaxwHFotTxBxmrVxSQAyZ5KKqKZR8oPWJnTGtH7nQK9XjxcojzbzKrc8EmA5nzMgew5D,EuLceVgXMaJNPT7C88pnL7DRWcf1poy9BCeWY1GL8Agd,So11111111111111111111111111111111111111112,4.538200000000006e-05
4V9JZqT8NY7uZpY1RpMPJLTQbHAok7pd8VcvmL3Hdbyw9LFMNqbJ5ZEMiju8nUFEsGstxkuhMLudvdCKWfXjNxMa,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,1.157000000000111e-06
3KDogvWV5TrXNsps8CdYLcZ621n4vQ7i9JmdVhJw1TG9zkoxHajoZzCyYpqgF2n9ZgqYTgPr31GT8sMitUZBXgzP,3Qww6vbXJp8DqgjkhsJAi1NZwkA4KFQAALAwfJ1gfNvF,So11111111111111111111111111111111111111112,0.0025188900000010506
3NHzM3Zmq3W4zMf8adk7pkqxRjEJaBSyyHMbtbiGZJ5Zi2vqC6mfMdPBD4YGWPydabuSrx1TvKMTaXEUfArKpvdR,FQALtCrik9tuae1cqpb5WNBma1VuVNu9UR3hvUDytyzu,So11111111111111111111111111111111111111112,0.0002569789999999905
2ZSgg9a1ETb928DNJWnxfEcQXYNHxAntKee4JkTjuxzABwEKx7v9SXNV4qeqGmHEeUtVevSZo5fhx7Aq6KYAr6Mo,BS7chQYYG5Z7bDrtCs76LF8jV3Jc3ougUrb1Dcrck413,So11111111111111111111111111111111111111112,9.905999999948456e-06
5DCgUBxCMzzE157Cy4sZa9xuPBGp8ZKUVfK8WK8hRLyxva2PDXCXNajfMRkTTZRXEqie8QZhRepYLEP6P2KG33uu,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,6.836999999999989e-06
any8kvvxXaUYnvvHryKvS2QkJ4r4zVjue65HznDrEGJxzAqtCef6KPYhjHHnHUMX2tF35QjuX869c9YBjwRqGCj,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,So11111111111111111111111111111111111111112,0.020162866000000168
CbrbSXdn271BtYoRECDPEytC7xf872SFmAKW2Dqffc9a27aZSseJjCANzQXuutf9DxGTneKg9L2aHm2EPRofjUn,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.00015872100000000056
2XQr1bQfNqg6mjU9os7EEEBpWozxH8Fth48RR82csqFzieyAsNuK8K9VgVv7iidiYtEbKHwMDgUNyVpyazcVd8qk,CeoGoucJbwjno6KC1BiX4efKGqQyBjRzqgyhLYwJfgfr,So11111111111111111111111111111111111111112,0.041218316000000144
4Ai3Y1NayySgHBns7i81J7pLiJMiNBzfwMDBihgKeeXLpWE6yvEnJRvuvhz4LLsuPQyE5pYdEBa7T5acFwQoBJiC,hSBZnCeorZEsCaLsCJgT3ZMB9fYjxJHJzaT7NUHioRT,So11111111111111111111111111111111111111112,0.0019289049999999808
ujeevjuHBKFobmi2M5bXVj2N7FwGoFDpkwyGbCW4tcwoQDJ18URp3qSUx3M99fQKf52cu3WPecuG777HshfFEvf,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,So11111111111111111111111111111111111111112,0.0003179939999999881
a1WvNWmkfz7F7B2g7Wx5HhKRQEUBhdZbd7zCvfUfBZeb3GBXMcEd1SUoW1mNEzVZjaJG4GxATf5A4byk4PfM2ZV,Arb1wtZQbbxEuC1D4WD4Lk2ix6xv9KetB7CHdiuiMc6B,So11111111111111111111111111111111111111112,0.0002100899999999406
5ayD2KVNPi8ZrGthLqw3pAeD2EjCs8LfhwoctXLPwxxsFhMRDZxhiNzQGF763iq7H17jUfEpbx2f8u6kaenwMtiy,DvwDAqaNRgCZfL5UCZUrUzbNS3cbiUxZaLYokTZ9KPgd,So11111111111111111111111111111111111111112,1.2576000000000254e-05
n6x9tcoNX2vkh3ZNCddNkTiDeB92tWgT1fRuwoXBmauDv7xb9ZsXvBnnBAw3rC5nY5Hm9TV4aecnSLh4oHNHZ8h,EuLceVgXMaJNPT7C88pnL7DRWcf1poy9BCeWY1GL8Agd,So11111111111111111111111111111111111111112,3.0445999999999945e-05
4ZEDBspRSisa5ptEmLbyZ2B4ynHqdFUAQMJ4sxDwm6dhhg29fSgjoE2us5mDwscEdx6hSsxrcrh3ne4wdECf316U,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,So11111111111111111111111111111111111111112,0.0001392399999997629
4Y63bzEN3e5YsQVyrkUrJRqm7kArGVWuE6vP1wdErc9XTq4viCqE4TupaMTVpTbNJVbq5fzZEkCSz24aP8kdPSrZ,5CLeRDseRuaTSThEDa5yv5YK3fuzR2H1Gh6Tito16WVw,So11111111111111111111111111111111111111112,0.0004317929999997361
QDSd9zBe9duSkQcwsdt7WdapY9Cuvk1Bsfc9wAxaudySk3dahU3pYM7bwrTT8ZrF8rjrCErrLDXJsWNeR3jQWE8,FaoqbZtEnpfSpbSm86VLcwSKiqgWAPfnkPeaEWvFJ5ec,So11111111111111111111111111111111111111112,0.00036881900000000634
3T5rrNdSWWMnV2Qsk3CPy7FfbuEKBdUdqwsfyN2qHmHjRBjk2aL9m28tcY4S8V6tMHujF4noVJvJpBnNYgjSv7Sg,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,1.5900000000000983e-07
2QavCgBKLzWsDcD5HwbYANNBDudAFKSAokv3YXRgZeN4sYPJvpK9sRUVJUt9xx6HpCLhpRhR186f66PjowRwCAdA,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,1.6669000000000406e-05
58eMhae6DiWM5Hk52RERQaTuuaoYcJczWWFLPAVSVHsbB5RocFaqJan8cJ8fyYpZrJ48p73oGRyKD8wuxYPzwgxU,FQALtCrik9tuae1cqpb5WNBma1VuVNu9UR3hvUDytyzu,So11111111111111111111111111111111111111112,0.00010789599999999622
4Zhh4sA2qkiUPTuXh8sgkCA1sUi5WxCbWuVbEu48ZdygQK9SHXUuMujpuJ8fyYvnTmJvcgAvNcYhzS74Zz9taqtT,oDCAycFR1qrK2K4hNNiGw2iuuQjMb7XumGVpXvADC5Z,So11111111111111111111111111111111111111112,1.2236999999998277e-05
46EkiuYio3Y8Erf82yk34AeDcUuwfMr1zgJgUaf6PC49TphUzT6W6YKx9B24rconXRE8GJVgxiMuhukvGXj3rJCQ,CRMp93aJoYrkuW4EpVsjrPNgWejb8xnjdwWqxxCzjYw6,So11111111111111111111111111111111111111112,0.0004497329999999522
JnMdJMMVUYBuMrYDLYUHDF2AY1KZLYEVTYAkeBVmHYUdb4kAEww9rb82VzNxeX4eRdEDVNezmgePZKimujd3mEQ,eatyCwmyfVuZ7XiDcZxpnRTe5YEvJSefaKwKKd6hatT,So11111111111111111111111111111111111111112,1.8990000000024265e-05
5GuGJTNXAvHKtPY8Yu7zuwXDnP6ZjTj2GBj3wg2EHBHsYzb3xnzuvs5dE8V8nvehmv4Bp3Xof7SC5RDFG1zjysVf,CE1BrgijtkvqgMvfVDfniTZsTn2KjtSP6KNF9mtTw6TQ,So11111111111111111111111111111111111111112,0.0006491589999999998
oJqsf7XVYq1GgoTWdCR5kg7AQUYo6uPLBc1h9kUswwGiRLGZe3JqRn44VDpBdkdyPxZkXsW3VDKTMGgdsXdjKih,95Xr39vvHD5CUxxDWS7nmSrnWFfJNw9ATYBDXfaNNTQ8,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.3999999999999986
vw82Yf4422wERvcAVKamVubzYfVnkNPgbm2anSBfc2tR1CpYPtJySdYbNuekbJbEHx68QqnQzkBU7bEZch2GBGH,GQEZDiygN1Ric4po2zCSs42kfr6SeBL6Pz1G4DENVWyA,So11111111111111111111111111111111111111112,0.010517992000000032
65q1yqkjTUTnWHH5U6x2uVvizKr2aQMaph4bNGHjUk1ZNSx2Fad1i7hT6BWT3MPGbsEsJsXvb1uE1xNS8MAMjJHL,5UNXijvxFUVEsiSSM9VhN1w42yd4codCZUq7jyEaqQt9,So11111111111111111111111111111111111111112,0.007738419999999913
txvCsgmuBkGocMt9JqUpdbXAN4P8rwGZMSJZpMbrkSMKtVJ4tgouA9bWRUsYW1oAYhai2mjGmpq9sQWTmMh5NLd,H6FTjrbVduVKWiMDDiyvyXYacK17apFajQwymchXfyDT,So11111111111111111111111111111111111111112,6.830899999998863e-05
4egAvJ33PU6R3hUgBwmetBvvDzkabDPQHkvUuaMRcywp5fZtsRyxNJWYWrXtSwCxYZ2dQBUW46Mk8xx1sH27vGxt,CeonPqh2seYDXivMZrqxdobsQLN97RUWNBXAPHYem5y8,So11111111111111111111111111111111111111112,0.005226649999999999
3HNKopGczRHZ9w2xcLx3hrsh27hozHYG5EqfRRst6Zx1jhqwmmidajeiFNappN9ojV2DcNibTdJ6wV4o7hx5qoo4,BZ1jeTNjYucHz7wSABkrWwqnckBZMZF9KRMpgmKPzeV5,So11111111111111111111111111111111111111112,1.1309000000000145e-05
FnWm6Bt2QY7BcGKWJf4EYmJLTZZGPW6AsEstjTkM4fj3TQRn8K5vAahTaSgvHYERh9Va8GpNqtYHiDSeHdS26MP,7JFphvzpvcQjJV7Kv7FJnQX8h6GDKNrpUFMpKg7Zc9Tu,So11111111111111111111111111111111111111112,0.00022821800000000225
3dYK5CG1Qjhw2AME2eDQYrhWTrKYkPFtbf82udq8ZAg9u3isTbFd5gX85R5y8ZJSppv6nAjC4xb1RdeqCDbRTWtN,FeBvtXUHU3XDUvJhERe8phuzbU7gp3EYwtFQhwXuGmV8,So11111111111111111111111111111111111111112,0.0023284599999999767
55nmzwiHXo2mgmPEmQTJjYpzN6sAPoJnD8JQKszv3FasqBSC78cqKVEm8UYg6qN6W9JFJ9E93bPhqPZ1tjKAZhaX,8rsn6mzoDnZg6ynLtxAWfnMfoiLdxFhsuXYQenV77cBM,So11111111111111111111111111111111111111112,4.5541000000010046e-05
5rj2TPuYYn6zotqd4UWj6eAyF9sgvHCJUZiYbfj7Dr4PQ8iUNy1c8u44JZ2FkpFQGGHTykGcnPpvzLSjQ6JbJEqd,novSsdWDRjHcQLGU3HMsyQgHJuUzWaUVqTWMwPeiDSE,So11111111111111111111111111111111111111112,1.3982000000002659e-05
5o4KKELVpK33K4ZTWSYgAQvLs8g2g7vkShkhR5hKDqEya6XbcYoipveXsjxADMTsLPvN1ECr7b2s71nxRUnYeV7V,2ayo3mrNffMHPcXMkW7vvcCmUzfW9rkVYMLgS8c7bA8M,9cbT3yVMt3VhkgwWkU9tSiT9YmCfPzarrSJBrmPiHui3,3697.3976320000365
CrLDa3Lb5LgkVtP9wzA2bNDQbXMnzoiaaNdzhvnjP8SS5scGjpA9zNszuBXtWjAceyFzfP39ioLENxE4e72JEqR,C2vEYhPosNK7cxUxiwyrwrk8aS7P2cq7QhV2FauPwQGx,9cbT3yVMt3VhkgwWkU9tSiT9YmCfPzarrSJBrmPiHui3,11565.933534000069
4mMBDVPg4soTuWZ9XjyMLhne21ToWzUAPmxvCfiPnwWLLDyG8LaC4t1iSC1xLqKGB5uiMajksbd2S3vfEeioAEM7,H5PBcjV2H1EwxnM2CZFPQ4hPWYu7R5jB7gTwYkfjZCLD,9cbT3yVMt3VhkgwWkU9tSiT9YmCfPzarrSJBrmPiHui3,7856.969968000427
5sLM3Kvw9NcexRj7xD821vNYiabAsw6mfdb5gLi6M2VKRAteYHT7sHbvhEahXAp5R2XMFXS8ahfZRF86kTzxL6db,GEe8eQ1cBH8cXX2Nba4xFhKMpH9KxSre3c3uMVD5yXRJ,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,0.30330700000013167
63e4ARhikpyzyvkXPogmwpP2zo2QWEhaoffG41XSzAmYuxDQsw5SoMGRggKRMdfMef6DiSJNkwcR3TRhTuM3VEKS,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.00011219000000000506
36S8AhCU89FnApWwqgHRAKdxTViNXbcGcEKEr8AaGCsrSrTHwbKefysm2i4vr2MTJb8amRu59FkADfDHQEDa3cit,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.0001274129999999929
2uAHEe6SnzDwh4STaPnbVcouTGUwbvGqgcLbqnBY1SzK3LRUPc9MmVmFnvCuHAjnGQ3EdPmvZCHNA6hZDrDfo4ZH,C9YvTztknq95XHVFz4wzsFeu5qwK6rHie4H5Z2o9kPE9,So11111111111111111111111111111111111111112,0.013986551000000347
5BLii3XrQL2j7v94XCUQeRzPvVisspByfVvk9FKTnKNL3YyPF2oLPktGAovg9Medvizmm5GrmHCUResUjevYAm5z,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,So11111111111111111111111111111111111111112,0.0011569609999999564
2J2DdNekdbQiymG8LLCDt9zrKjaEGHYWUy9Pggkdt64Psen9gBNZyggCJX7m9G3fxxbwiGBdjfSjZ8Try3GPF3Kv,7JFphvzpvcQjJV7Kv7FJnQX8h6GDKNrpUFMpKg7Zc9Tu,So11111111111111111111111111111111111111112,0.0002176089999999936
EbpMSPv24q8Xu8PGRSZaxtg9wjBKQjqMU3GS1kZ4r8v8ypZBnryaQenZgyVkWMUjxMtW1mQmavYfkyXcbvnTzv1,7Mv1r1fp1WsfFrkgXeX7N3yyv15N1vKTpugDhgZysKrA,So11111111111111111111111111111111111111112,5.849900000000005e-05
2iivVm6cmfT858bQTQcV31y8m6wBkYgisfMUSyWR72cra8jRAE6xywnXu41oyC3ttsSqi13qsb4iW63raHWnC3Re,CV6Zkzkn4tutayzNEXK3ZS86qVTnTKkMLFJewMrpmEig,So11111111111111111111111111111111111111112,2.259000000004452e-06
y2UzcnBcg5UcZTtpD9MK3U48K9teb5VeYA5UBQDRVM5s8aJ2ybgm5pXWw9PTQzJpjWMoZgPD5XbXKCCAywYLont,BZ1jeTNjYucHz7wSABkrWwqnckBZMZF9KRMpgmKPzeV5,So11111111111111111111111111111111111111112,2.2570999999999876e-05
3YG2wic5REM4uZr3EzAPZPMvPa9x2X9ab8Xcb27cPA4siYioqbuqkL6T24LHtpidWSHxNztyJad8LUqkR3Yf5bdr,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,7.303999999999644e-06
3kG4yRMKktyqYLN8aJZmBkFZbswrRnJbYfU6UacXZwfs8ZpYCe361s32v3fQynFdYX8Xgv1W85J6S5vQEmT6suyg,DrdCYPjXsixUnNofJgvqGnSciN3TpTT5UPfMM6YQCsVc,So11111111111111111111111111111111111111112,1.6504000000000518e-05
5R5HFae6DoPU7MLzWxNTFHb2s2b776d15rQHxjgRgw85t4Crgk15jNkcQZMy4QbyUybqaC5riryEXArATSwM6NPM,A4B3g41zSKKidQikCGnHaZX4ob1iQkJdWKF7gwojFynB,So11111111111111111111111111111111111111112,2.717499999999734e-05
5KRBShd7yeUbX9McXKRDWGaE1H1WQjueRWar14E7JmQeZtFdwSm2sGTcKA7JsvPq7S51AZ38bARwXcE9z5xpcHeb,MACMaJfJm717tBHYXRAmAGtW7Je6VQwN61q25td3KB5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.001723000000000141
4QfvDk5Cih4jN1EktQHhJh4apS4ztYFAYAVQDuQVWGNZtdnkzFHHkP8UDS5wuz8ybcWMDkeU6CFrdQkeNN3AQG1,FQALtCrik9tuae1cqpb5WNBma1VuVNu9UR3hvUDytyzu,So11111111111111111111111111111111111111112,2.7877000000009478e-05
5atYHorFEcATCzUD69pyhxkKHSNUq4VXRUnH8nxDALrMAJFFCvxCynjGB2U2ARSSc4gLTWuQA5V2RXq9daruvqgB,CfFD6uH1fGh8vg2JHupA1bZgwj6pvBnWZy1EDVDaFQEq,So11111111111111111111111111111111111111112,0.02927578600000036
2yh3YPuiDp7zsK9DqPmCRpr9aeWKkYYxAzEA5pKvUCxbwoYt3C6qkuBznnZ9JfLsQivxG75J7ec2mVoW48XN3cLq,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,So11111111111111111111111111111111111111112,0.0002981170000000005
5PjkJfCobWQbmYKJJkJyaRAF1QTVb73nrTFt3oPJskjTSQAEr8pAp29kfV4Ybni7L39Brz3qVTecE7KhHRGdWTFK,EJoJqMa688wq7Lhv8tkjfS82UFx6Q2MgyNX9wr93eLsT,So11111111111111111111111111111111111111112,-0.0019332800000000003
57F3FU5rGdeHUkJu3EB3tB9uZH2GzgnYXjmtZes5MfvSytwQJJA7EdL6jq7Yg6LG6Tey6Ugx2iPLiAgjmw835JqV,7ZVZzzSEPwSopeMLLQkNeYur3S4DWtZLC4gfuA3RqnHZ,So11111111111111111111111111111111111111112,0.00011737699999991857
2YhMYzNu1aJytbWTWPfg9JrhrmfLxho4eCPnW6wDsC4DEssptTGoSiqyvC2CQ9J6pwShZe3ohQVgBC9oDep88NgG,HNrCcWTwfWnizo7GmuKu7Rqs18NpJm4R5x6sg2dcXp6g,So11111111111111111111111111111111111111112,8.054999999984602e-05
4sz4DQNxqZgSrMeP38ZPgu1rAE9PdfUcbedRkoNpLQjCLaaFgJ45FjRmDZ2wbMjjSDAVL5gUvvY6ue3ikLwNM55f,rightnGF4tk4NaN9Me3gGhFc5MpAsciJJf3V1wbRQJc,So11111111111111111111111111111111111111112,1.5548000000004114e-05
4e7bALS5ohyVamXBPE5UQAB4XVZCxaC777d3qEaZF5MgPSffgLRF4Xwub7QeGCfckkNojPTMQoSdt4pW3U8U4hTu,4QbWA5MChbahM5GqstbfHfbE3HuYX1grg4VB5MhmUcXr,So11111111111111111111111111111111111111112,0.00017170299999999875
47MrrYavSNdYKByDA4FRqbfdTQQtbTvdUUtZwbWrDsvcaugCkboVPjZtsF7c4f96AmwGiHN9SeVutxpXjp7SU4Fe,CE1BrgijtkvqgMvfVDfniTZsTn2KjtSP6KNF9mtTw6TQ,So11111111111111111111111111111111111111112,0.0005943760000000076
